#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B2E135
#Date Time: 2023-11-01 14:39:35.674
#Sample rate: 1600Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 1.83125 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 2 V/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 2 V/div Offset: 0 V Attenuation: 1 X
#Wavegen Channel 1: Enabled
#Mode: Simple
#Type: Sine
#Frequency: 1 Hz
#Period: 1 s
#Amplitude: 2.5 V
#Offset: 2.5 V
#Symmetry: 50 %
#Phase: 0 °
#Wavegen Channel 2: Enabled
#Mode: Simple
#Type: DC
#Offset: 5 V

Time (s),Channel 1 (V),Channel 2 (V)
-0.9459374999999999,4.751277345418663,2.670696610128674
-0.9453125,4.751277345418663,2.681742543108798
-0.9446874999999999,4.751277345418663,2.689106498428881
-0.9440625,4.751277345418663,2.700152431409005
-0.9434374999999999,4.751277345418663,2.71119836438913
-0.9428125000000001,4.751277345418663,2.718562319709212
-0.9421875,4.751277345418663,2.729608252689336
-0.9415625000000001,4.751277345418663,2.73697220800942
-0.9409375,4.751277345418663,2.748018140989544
-0.9403124999999999,4.751277345418663,2.759064073969668
-0.9396875,4.751277345418663,2.770110006949793
-0.9390624999999999,4.751277345418663,2.777473962269875
-0.9384375,4.751277345418663,2.788519895249999
-0.9378124999999999,4.751277345418663,2.799565828230124
-0.9371875000000001,4.751277345418663,2.806929783550207
-0.9365625,4.751277345418663,2.817975716530331
-0.9359374999999999,4.751277345418663,2.825339671850414
-0.9353125,4.751277345418663,2.836385604830538
-0.9346874999999999,4.751277345418663,2.847431537810662
-0.9340625,4.751277345418663,2.858477470790787
-0.9334374999999999,4.751277345418663,2.86584142611087
-0.9328125,4.751277345418663,2.876887359090994
-0.9321874999999999,4.751277345418663,2.887933292071118
-0.9315625000000001,4.751277345418663,2.895297247391202
-0.9309375,4.751277345418663,2.906343180371326
-0.9303124999999999,4.751277345418663,2.91738911335145
-0.9296875,4.751277345418663,2.924753068671533
-0.9290624999999999,4.751277345418663,2.935799001651657
-0.9284375,4.751277345418663,2.94316295697174
-0.9278124999999999,4.751277345418663,2.954208889951864
-0.9271875000000001,4.751277345418663,2.961572845271947
-0.9265625,4.751277345418663,2.972618778252071
-0.9259375000000001,4.751277345418663,2.979982733572154
-0.9253125,4.751277345418663,2.991028666552279
-0.9246874999999999,4.751277345418663,3.002074599532403
-0.9240625,4.751277345418663,3.013120532512527
-0.9234374999999999,4.751277345418663,3.02048448783261
-0.9228125,4.751277345418663,3.031530420812734
-0.9221874999999999,4.751277345418663,3.042576353792859
-0.9215625000000001,4.751277345418663,3.049940309112942
-0.9209375,4.751277345418663,3.060986242093066
-0.9203124999999999,4.751277345418663,3.068350197413149
-0.9196875,4.751277345418663,3.079396130393273
-0.9190624999999999,4.751277345418663,3.086760085713356
-0.9184375,4.751277345418663,3.09780601869348
-0.9178124999999999,4.751277345418663,3.108851951673605
-0.9171875,4.751277345418663,3.116215906993688
-0.9165624999999999,4.751277345418663,3.127261839973812
-0.9159375000000001,4.751277345418663,3.134625795293895
-0.9153125,4.751277345418663,3.145671728274019
-0.9146874999999999,4.751277345418663,3.153035683594102
-0.9140625,4.751277345418663,3.164081616574226
-0.9134374999999999,4.751277345418663,3.175127549554351
-0.9128125,4.751277345418663,3.182491504874434
-0.9121874999999999,4.751277345418663,3.193537437854558
-0.9115625000000001,4.751277345418663,3.200901393174641
-0.9109375,4.751277345418663,3.211947326154765
-0.9103125000000001,4.751277345418663,3.219311281474848
-0.9096875,4.751277345418663,3.226675236794931
-0.9090624999999999,4.751277345418663,3.237721169775055
-0.9084375,4.751277345418663,3.248767102755179
-0.9078124999999999,4.751277345418663,3.259813035735304
-0.9071875,4.751277345418663,3.267176991055387
-0.9065624999999999,4.751277345418663,3.278222924035511
-0.9059375000000001,4.751277345418663,3.285586879355594
-0.9053125,4.751277345418663,3.296632812335718
-0.9046874999999999,4.751277345418663,3.307678745315842
-0.9040625,4.751277345418663,3.315042700635925
-0.9034374999999999,4.751277345418663,3.32608863361605
-0.9028125,4.751277345418663,3.333452588936133
